,US S&P 500
2013-09-26,184.890558927576
2013-09-27,184.22501791737358
2013-09-30,183.04280868834027
2013-10-01,184.40884814570367
2013-10-02,184.34689654893162
2013-10-03,182.76017983509266
2013-10-04,184.0494209077866
2013-10-07,182.60293885417886
2013-10-08,180.36971201280602
2013-10-09,180.52425357773842
2013-10-10,184.28831922213627
2013-10-11,185.4617553492302
2013-10-14,186.28156798276692
2013-10-15,185.0711498567285
2013-10-16,187.58781537614337
2013-10-17,188.8461481358508
2013-10-18,190.064124626637
2013-10-21,190.05116742992652
2013-10-22,191.21178133110902
2013-10-23,190.2567279569065
2013-10-24,190.96721424319844
2013-10-25,191.75746827173938
2013-10-28,192.04779046053383
2013-10-29,193.11095544478948
2013-10-30,192.20813576982616
2013-10-31,191.6920074341916
2013-11-01,192.0981345685861
2013-11-04,192.73452188618992
2013-11-05,192.21231986459728
2013-11-06,193.09097976652748
2013-11-07,190.63262163230985
2013-11-08,193.07815754061605
2013-11-11,193.26050309015642
2013-11-12,192.8474924450095
2013-11-13,194.37968095602514
2013-11-14,195.44500547306586
2013-11-15,196.201651772639
2013-11-18,195.4583675821736
2013-11-19,195.16926013057073
2013-11-20,194.54839445485968
2013-11-21,196.11891467281052
2013-11-22,197.07045880623727
2013-11-25,196.85706997291132
2013-11-26,196.9707153857263
2013-11-27,197.4699723714774
2013-11-28,197.4699723714774
2013-11-29,197.31354121535801
2013-12-02,196.6250551693141
2013-12-03,196.06546623637973
2013-12-04,195.9252315761485
2013-12-05,195.0402280466621
2013-12-06,197.24821534860934
2013-12-09,197.60912726531615
2013-12-10,197.03752593126475
2013-12-11,194.74396714270864
2013-12-12,194.07883104490344
2013-12-13,194.0804506944922
2013-12-16,195.29086882053068
2013-12-17,194.67742653876834
2013-12-18,197.92077484036326
2013-12-19,197.814417850698
2013-12-20,198.93993934412288
2013-12-23,199.92806056409697
2013-12-24,200.49615265737256
2013-12-25,200.49615265737256
2013-12-26,201.45741468833216
2013-12-27,201.41489888662588
2013-12-30,201.34862822428366
2013-12-31,202.089752881964
2014-01-01,202.089752881964
2014-01-02,200.37994279937536
2014-01-03,200.2584690802145
2014-01-06,199.81320041409037
2014-01-07,200.94803489265095
2014-01-08,200.90093008377633
2014-01-09,201.04116474400763
2014-01-10,201.4598441627154
2014-01-13,198.85544762390654
2014-01-14,201.0770669765596
2014-01-15,202.10648926104838
2014-01-16,201.84221643647393
2014-01-17,200.9924402855442
2014-01-20,200.9924402855442
2014-01-21,201.53421307300167
2014-01-22,201.81805666344084
2014-01-23,199.94169261480278
2014-01-24,195.95951415911165
2014-01-27,194.9843501358481
2014-01-28,195.97058176463517
2014-01-29,194.036045301599
2014-01-30,196.21447399855037
2014-01-31,194.81955079018653
2014-02-03,190.4597240387042
2014-02-04,191.92888118655526
2014-02-05,191.5965830792508
2014-02-06,194.04819267351508
2014-02-07,196.5597293025654
2014-02-10,196.8746161767901
2014-02-11,199.04886077897046
2014-02-12,199.0828734203355
2014-02-13,200.27696007968677
2014-02-14,201.30908178015687
2014-02-17,201.30908178015687
2014-02-18,201.5660661815816
2014-02-19,200.2050206437837
2014-02-20,201.58131788187626
2014-02-21,201.1688471199256
2014-02-24,202.5355614312843
2014-02-25,202.093802005936
2014-02-26,202.21122660112485
2014-02-27,203.11485610088255
2014-02-28,203.77351360033256
2014-03-03,202.13807242803017
2014-03-04,205.3465982634657
2014-03-05,205.39262330594775
2014-03-06,205.782284002856
2014-03-07,205.79051722159912
2014-03-10,205.80981804586577
2014-03-11,204.81805261431685
2014-03-12,204.83060489863016
2014-03-13,202.53245710290577
2014-03-14,201.95559190769075
2014-03-17,203.82358776678666
2014-03-18,205.34673323426475
2014-03-19,204.11525966357175
2014-03-20,205.24159098179106
2014-03-21,204.58104389115414
2014-03-24,203.73437206860294
2014-03-25,204.62234495566884
2014-03-26,203.25725029389892
2014-03-27,202.78188313958273
2014-03-28,203.6285549621339
2014-03-31,205.36265978855474
2014-04-01,206.75569340573165
2014-04-02,207.4466089261588
2014-04-03,207.20730569941193
2014-04-04,204.73477563129214
2014-04-07,202.4586280758158
2014-04-08,203.26251415506255
2014-04-09,205.46820695342558
2014-04-10,201.3089468093578
2014-04-11,199.3250110338628
2014-04-14,200.5095147664803
2014-04-15,202.17329980658684
2014-04-16,204.30219422028043
2014-04-17,204.71196556624972
2014-04-18,204.71196556624972
2014-04-21,205.3540216574144
2014-04-22,206.44553050947425
2014-04-23,206.02415167478512
2014-04-24,206.10122000105275
2014-04-25,204.53515381947116
2014-04-28,205.2531984705109
2014-04-29,206.17464411574554
2014-04-30,206.73814720185288
2014-05-01,206.7034597064925
2014-05-02,206.4833223332132
2014-05-05,206.87298303012142
2014-05-06,205.06828847578825
2014-05-07,206.2897742073502
2014-05-08,205.99594277778
2014-05-09,206.36751738761316
2014-05-12,208.38560077527225
2014-05-13,208.5170623335641
2014-05-14,207.5540456822166
2014-05-15,205.67052818122798
2014-05-16,206.42879413038986
2014-05-19,207.26061916504358
2014-05-20,205.90227304322707
2014-05-21,207.58279446241806
2014-05-22,208.14953684770296
2014-05-23,209.03386552319404
2014-05-26,209.03386552319404
2014-05-27,210.21823428501244
2014-05-28,210.07314067601476
2014-05-29,211.14683338259766
2014-05-30,211.55552496217442
2014-06-02,211.7247783442052
2014-06-03,211.63866697440005
2014-06-04,212.08892956008967
2014-06-05,213.46495685658405
2014-06-06,214.4065131508798
2014-06-09,214.67416024543087
2014-06-10,214.65148515118756
2014-06-11,213.9256121938019
2014-06-12,212.47211165864263
2014-06-13,213.0368294819416
2014-06-16,213.28868499300177
2014-06-17,213.78200326359388
2014-06-18,215.44632818689675
2014-06-19,215.5815689275625
2014-06-20,216.08082591331365
2014-06-23,215.98000272641013
2014-06-24,214.69562060248265
2014-06-25,215.71923914261149
2014-06-26,215.44497847890608
2014-06-27,215.88538819626373
2014-06-30,215.76823354267302
2014-07-01,217.34604218377353
2014-07-02,217.4340431447656
2014-07-03,218.494643683839
2014-07-04,218.494643683839
2014-07-07,217.76040253691113
2014-07-08,216.410829517034
2014-07-09,217.34077832260988
2014-07-10,216.49302673366617
2014-07-11,216.7783550028951
2014-07-14,217.85987601582394
2014-07-15,217.52285393055212
2014-07-16,218.291107718845
2014-07-17,215.78483495095836
2014-07-18,217.95044142199833
2014-07-21,217.51705018619222
2014-07-22,218.57522125088232
2014-07-23,219.01293155225864
2014-07-24,219.117398950737
2014-07-25,217.96717780108273
2014-07-28,218.08082321389767
2014-07-29,217.23266671255672
2014-07-30,217.22564823100518
2014-07-31,212.90631271924318
2014-08-01,212.20486947648874
2014-08-04,213.79104630713144
2014-08-05,211.684422075284
2014-08-06,211.7266679353922
2014-08-07,210.6222018866218
2014-08-08,213.03305029956766
2014-08-11,213.62732672786242
2014-08-12,213.32944617432017
2014-08-13,214.75325313368447
2014-08-14,215.69899352275135
2014-08-15,215.75392663797186
2014-08-18,217.53014235370176
2014-08-19,218.6844126273281
2014-08-20,219.2878670699594
2014-08-21,219.88389811864204
2014-08-22,219.508679297234
2014-08-25,220.62421295152794
2014-08-26,220.8188408437834
2014-08-27,220.76390772856288
2014-08-28,220.5120522175027
2014-08-29,221.20890645308884
2014-09-01,221.20890645308884
2014-09-02,221.06016863251634
2014-09-03,220.9928182037816
2014-09-04,220.62002885675685
2014-09-05,221.6846785198022
2014-09-08,221.10646361659656
2014-09-09,219.66740495693756
2014-09-10,220.5196105822505
2014-09-11,220.73191964918388
2014-09-12,219.4388993941161
2014-09-15,219.25412437019253
2014-09-16,221.01900253880072
2014-09-17,221.23806014568746
2014-09-18,222.42188902430956
2014-09-19,222.3595325151403
2014-09-22,220.4920765392407
2014-09-23,219.31580602536638
2014-09-24,220.99646241535643
2014-09-25,217.5629402578752
2014-09-26,219.2098539480983
2014-09-29,218.70938222515557
2014-09-30,218.22146278652613
2014-10-01,215.31338194981515
2014-10-02,215.27113608970697
2014-10-03,217.68063479466213
2014-10-06,217.3353794906472
2014-10-07,214.0005209872844
2014-10-08,217.76472160248125
2014-10-09,213.42554538325632
2014-10-10,210.94856127876733
2014-10-13,207.4298725470744
2014-10-14,207.65621857711082
2014-10-15,206.19003078683926
2014-10-16,206.02874068195342
2014-10-17,208.8064397267651
2014-10-20,210.5935880772195
2014-10-21,214.64257707844908
2014-10-22,213.24778884088425
2014-10-23,215.68941059601752
2014-10-24,217.34550230057727
2014-10-27,217.06746245449798
2014-10-28,219.50044607849088
2014-10-29,219.2923211063286
2014-10-30,220.67469203037922
2014-10-31,223.25830306613162
2014-11-03,223.27625418240763
2014-11-04,222.67873845493526
2014-11-05,223.9741881843863
2014-11-06,224.90157254477992
2014-11-07,225.01103386282378
2014-11-10,225.70761815681175
2014-11-11,225.94840606234837
2014-11-12,225.86040510135632
2014-11-13,225.9087246474225
2014-11-14,226.0301983665834
2014-11-17,226.22334158004915
2014-11-18,227.5416013745426
2014-11-19,227.13925342252202
2014-11-20,227.56886547595423
2014-11-21,228.70491469170645
2014-11-24,229.48761035549956
2014-11-25,229.34170692170744
2014-11-26,229.92545562767495
2014-11-27,229.92545562767495
2014-11-28,229.27651602575781
2014-12-01,227.86350673031887
2014-12-02,229.2118650130044
2014-12-03,230.15180165771133
2014-12-04,229.7872455294297
2014-12-05,230.19796167099247
2014-12-08,228.69452194017822
2014-12-09,228.62946601502762
2014-12-10,224.9419288137011
2014-12-11,225.86539902092179
2014-12-12,222.4085269152019
2014-12-15,220.9369402929676
2014-12-16,219.1244174322885
2014-12-17,223.44861189281698
2014-12-18,228.8859105332561
2014-12-19,230.43456548175797
2014-12-22,230.947589489014
2014-12-23,231.47438051777493
2014-12-24,231.53862661813113
2014-12-25,231.53862661813113
2014-12-26,232.11886608332287
2014-12-29,232.25910074355411
2014-12-30,231.04301384395484
2014-12-31,228.6962765605661
2015-01-01,228.6962765605661
2015-01-02,228.5680543014519
2015-01-05,224.42053661690292
2015-01-06,222.30432945832166
2015-01-07,224.7949456135165
2015-01-08,228.91398445946217
2015-01-09,227.02817245488936
2015-01-12,225.20134268950912
2015-01-13,224.48748213324046
2015-01-14,223.2086338120747
2015-01-15,221.2090414238879
2015-01-16,224.2160558563155
2015-01-19,224.2160558563155
2015-01-20,224.50232892113792
2015-01-21,225.69965487966675
2015-01-22,229.09160603103516
2015-01-23,227.76578787179395
2015-01-26,228.37234664280382
2015-01-27,225.35156518887138
2015-01-28,222.40258820004289
2015-01-29,224.35197145097655
2015-01-30,221.41109271009216
2015-02-02,224.18325795214201
2015-02-03,227.56670594316918
2015-02-04,226.51582330162867
2015-02-05,229.08094333790885
2015-02-06,228.25397725202149
2015-02-09,227.4125692906339
2015-02-10,229.81127033166376
2015-02-11,229.81950355040686
2015-02-12,232.11630163814058
2015-02-13,233.12426356557756
2015-02-16,233.12426356557756
2015-02-17,233.3923155725259
2015-02-18,233.44050014779302
2015-02-19,233.2299457012475
2015-02-20,234.67372833887387
2015-02-23,234.5692609403955
2015-02-24,235.358570173343
2015-02-25,235.1795988937793
2015-02-26,234.89413565375128
2015-02-27,234.2105085564738
2015-03-02,235.5113571178875
2015-03-03,234.52161624832462
2015-03-04,233.52944590437858
2015-03-05,233.85985442049608
2015-03-06,230.38867541007502
2015-03-09,231.47856461254608
2015-03-10,227.77159161615384
2015-03-11,227.2372422226451
2015-03-12,230.05975157274725
2015-03-13,228.72812966914603
2015-03-16,231.7413527583307
2015-03-17,230.92828866474738
2015-03-18,233.75403731402707
2015-03-19,232.6645530239533
2015-03-20,234.88050360304547
2015-03-23,234.49786138768874
2015-03-24,232.94961135158405
2015-03-25,229.54645762389308
2015-03-26,228.91722375863978
2015-03-27,229.48018696155086
2015-03-30,232.362623346439
2015-03-31,230.4708726267072
2015-04-01,229.27071228139786
2015-04-02,230.31849059455985
2015-04-03,230.31849059455985
2015-04-06,231.80181967631302
2015-04-07,231.27637835554276
2015-04-08,231.839746470851
2015-04-09,233.01439733513655
2015-04-10,234.1771707691041
2015-04-13,233.2303506136447
2015-04-14,233.45318740290537
2015-04-15,234.7171889361736
2015-04-16,234.55832830567104
2015-04-17,231.81626155181326
2015-04-20,234.02829797773248
2015-04-21,233.73190210298
2015-04-22,234.8927859457606
2015-04-23,235.55751713116865
2015-04-24,236.03409902267646
2015-04-27,235.011290307342
2015-04-28,235.68384979909592
2015-04-29,234.82894475780162
2015-04-30,232.34602193815363
2015-05-01,234.9239642003452
2015-05-04,235.697886762199
2015-05-05,232.87713203248478
2015-05-06,231.77941452366775
2015-05-07,232.90939005346192
2015-05-08,236.03720335105498
2015-05-11,234.86538687354988
2015-05-12,234.17676585670688
2015-05-13,234.1323604638136
2015-05-14,236.65280516560242
2015-05-15,236.87186277248915
2015-05-18,237.59679093428133
2015-05-19,237.55225057058902
2015-05-20,237.38407695495076
2015-05-21,237.9384020267215
2015-05-22,237.44859299690512
2015-05-25,237.44859299690512
2015-05-26,234.9520381265513
2015-05-27,237.20713023737315
2015-05-28,236.9112742458169
2015-05-29,235.4897617900367
2015-06-01,235.80829287583632
2015-06-02,235.6290516546745
2015-06-03,236.15300829665503
2015-06-04,234.08579553813533
2015-06-05,233.80087218130353
2015-06-08,232.34696673374714
2015-06-09,232.37868487152804
2015-06-10,235.24640943931777
2015-06-11,235.6641440624321
2015-06-12,234.10779577838335
2015-06-15,232.96256854829457
2015-06-16,234.26436190530177
2015-06-17,234.8107236999275
2015-06-18,237.12911711551206
2015-06-19,235.90520190956684
2015-06-22,237.27205119172464
2015-06-23,237.49448306858812
2015-06-24,235.79897989070062
2015-06-25,235.0107504241457
2015-06-26,234.98119181914993
2015-06-29,229.94570124753508
2015-06-30,230.6802123360611
2015-07-01,232.21294073027298
2015-07-02,232.17649861452472
2015-07-03,232.17649861452472
2015-07-06,231.17326066505507
2015-07-07,232.67912987025255
2015-07-08,228.92572691898104
2015-07-09,229.59531705315555
2015-07-10,232.37720019273826
2015-07-13,234.8965651281345
2015-07-14,235.9258524418242
2015-07-15,235.70895436772253
2015-07-16,237.62041082411818
2015-07-17,237.8012716948688
2015-07-20,238.02073421415275
2015-07-21,237.06433113195956
2015-07-22,236.43523223750535
2015-07-23,235.11400308543244
2015-07-24,232.69843069451923
2015-07-27,231.23669694061687
2015-07-28,234.13843414977168
2015-07-29,235.86821991062232
2015-07-30,235.99914158571792
2015-07-31,235.46965114097566
2015-08-03,234.58518749468547
2015-08-04,234.13438502579967
2015-08-05,235.03720470076294
2015-08-06,233.3176767206415
2015-08-07,232.52121403534346
2015-08-10,235.50892764350428
2015-08-11,233.430512308662
2015-08-12,233.6105633546182
2015-08-13,233.41876984914313
2015-08-14,234.26827605847475
2015-08-17,235.52687875978032
2015-08-18,234.95554736732706
2015-08-19,233.29662127598692
2015-08-20,228.280971411835
2015-08-21,221.13170315602218
2015-08-24,212.62692316517322
2015-08-25,209.85057382835222
2015-08-26,217.29880240409986
2015-08-27,223.2446710154258
2015-08-28,222.69736442520662
2015-08-31,221.07299085842777
2015-09-01,214.67591486581875
2015-09-02,218.14749878863705
2015-09-03,218.9153476645328
2015-09-04,215.5607834245061
2015-09-07,215.5607834245061
2015-09-08,220.79252153796523
2015-09-09,217.5487683239731
2015-09-10,218.840033958653
2015-09-11,219.76417901986903
2015-09-14,219.0665149594885
2015-09-15,222.01981101388714
2015-09-16,223.86040780077226
2015-09-17,223.16031426600853
2015-09-18,219.44767249605545
2015-09-21,220.59047025176102
2015-09-22,217.91197474426406
2015-09-23,217.55929604630037
2015-09-24,216.8390918624755
2015-09-25,216.74366750753472
2015-09-28,211.241447912744
2015-09-29,211.4776468111124
2015-09-30,215.3247194969368
2015-10-01,215.81169413997281
2015-10-02,218.8258620247509
2015-10-05,223.0269631165297
2015-10-06,222.22577645326433
2015-10-07,224.05301113104179
2015-10-08,226.16611396124443
2015-10-09,226.3901654876967
2015-10-12,226.50529557930145
2015-10-13,225.0801389119464
2015-10-14,223.9574518053019
2015-10-15,227.4190478889892
2015-10-16,228.41796677288863
2015-10-19,228.5054278506845
2015-10-20,228.2506029820448
2015-10-21,226.84879626292846
2015-10-22,230.69586894875292
2015-10-23,233.3720699526657
2015-10-26,232.83596593876914
2015-10-27,232.2020080955485
2015-10-28,234.91829542678437
2015-10-29,234.91343647801793
2015-10-30,234.03531645928402
2015-11-02,236.5194540161236
2015-11-03,237.15287197614794
2015-11-04,236.37193093274269
2015-11-05,236.26206470230161
2015-11-06,236.03855305904565
2015-11-09,233.90533957978192
2015-11-10,234.13033590182764
2015-11-11,233.50663583933616
2015-11-12,230.29055163915285
2015-11-13,227.6592959113296
2015-11-16,231.07432706933855
2015-11-17,230.86876654235854
2015-11-18,234.7140846077951
2015-11-19,234.43375025813165
2015-11-20,235.22036007509772
2015-11-23,235.0174989640991
2015-11-24,235.34804245101571
2015-11-25,235.35708549455322
2015-11-26,235.35708549455322
2015-11-27,235.5297131465607
2015-11-30,234.6332370991536
2015-12-01,236.8879242975782
2015-12-02,234.34790882992465
2015-12-03,230.9830868091688
2015-12-04,235.66144464645072
2015-12-07,234.0940287568784
2015-12-08,232.7034246140847
2015-12-09,230.7481026479921
2015-12-10,231.37072294409103
2015-12-11,226.76335974711867
2015-12-14,227.9733729607599
2015-12-15,230.51703263998832
2015-12-16,233.94637070269843
2015-12-17,230.44900735725827
2015-12-18,226.14991746535634
2015-12-21,227.81235279747222
2015-12-22,229.93733305799287
2015-12-23,232.98821300011738
2015-12-24,232.62284704704138
2015-12-25,232.62284704704138
2015-12-28,231.93058181862352
2015-12-29,234.5931507718305
2015-12-30,232.8873898132139
2015-12-31,230.68399151843494
2016-01-01,230.68399151843494
2016-01-04,226.91601172086416
2016-01-05,227.53471786379015
2016-01-06,224.5517282335966
2016-01-07,219.5374280774354
2016-01-08,216.7033112386135
2016-01-11,217.16612610861637
2016-01-12,218.82734670354068
2016-01-13,213.3129797368339
2016-01-14,216.76431803979204
2016-01-15,211.9596275345829
2016-01-18,211.9596275345829
2016-01-19,212.45659001674989
2016-01-20,209.90793641795597
2016-01-21,211.121593843172
2016-01-22,215.13859476502256
2016-01-25,211.7968527509073
2016-01-26,214.7110072735763
2016-01-27,212.43715422168412
2016-01-28,213.7411071114764
2016-01-29,218.57697587127026
2016-02-01,218.86918765125162
2016-02-02,214.7867258918533
2016-02-03,215.80440571682314
2016-02-04,216.2989387246069
2016-02-05,211.99809421231714
2016-02-08,209.21594113113625
2016-02-09,209.2305179774356
2016-02-10,209.24253037855257
2016-02-11,206.7984791490361
2016-02-12,210.69076705254815
2016-02-15,210.69076705254815
2016-02-16,214.18435121561447
2016-02-17,217.8196547177018
2016-02-18,216.82397513298
2016-02-19,216.77120155054453
2016-02-22,219.92546912475484
2016-02-23,217.27977152143131
2016-02-24,218.2241622025075
2016-02-25,220.71855754007618
2016-02-26,220.4175726581554
2016-02-29,218.70951719595465
2016-03-01,223.62960773436663
2016-03-02,224.67549645634165
2016-03-03,225.564414139001
2016-03-04,226.24844614867575
2016-03-07,226.29190674597547
2016-03-08,224.05652037181753
2016-03-09,225.05327972293193
2016-03-10,225.11577120290025
2016-03-11,228.97607102703324
2016-03-14,228.8629654974146
2016-03-15,228.28340088621823
2016-03-16,229.6389126212544
2016-03-17,231.2411509769861
2016-03-18,232.11981087891633
2016-03-21,232.38516346988325
2016-03-22,232.28798449455454
2016-03-23,230.83380910540004
2016-03-24,230.58370821472772
2016-03-25,230.58370821472772
2016-03-28,230.77739131138978
2016-03-29,232.93071543971456
2016-03-30,233.95730333742293
2016-03-31,233.48193618310677
2016-04-01,235.03733967156202
2016-04-04,234.13951391616422
2016-04-05,231.75039580186825
2016-04-06,234.41525925865938
2016-04-07,231.52013561865888
2016-04-08,232.10820339019654
2016-04-11,231.6726526216053
2016-04-12,233.83002587390217
2016-04-13,236.24789276839957
2016-04-14,236.28946377451237
2016-04-15,236.04489668660182
2016-04-18,237.5932816935056
2016-04-19,238.27933826516633
2016-04-20,238.61015169368102
2016-04-21,237.40499742880624
2016-04-22,237.36990502104868
2016-04-25,236.81369035809098
2016-04-26,237.31389213943558
2016-04-27,237.78952923534993
2016-04-28,235.43280411283018
2016-04-29,234.33657128280294
2016-05-02,236.16178139859437
2016-05-03,234.09807788085044
2016-05-04,232.7251549127346
2016-05-05,232.60206154398495
2016-05-06,233.4379357026107
2016-05-09,233.67507939657256
2016-05-10,236.64187253087792
2016-05-11,234.49016805214188
2016-05-12,234.38462088727104
2016-05-13,232.44563038786558
2016-05-16,234.76010965027712
2016-05-17,232.5280975460959
2016-05-18,232.53808538522688
2016-05-19,231.8232800333648
2016-05-20,233.19363855629837
2016-05-23,232.76942533482878
2016-05-24,236.00696989206384
2016-05-25,237.6486197211233
2016-05-26,237.560213847734
2016-05-27,238.53983190736682
2016-05-30,238.53983190736682
2016-05-31,238.488273062123
2016-06-01,238.64173486066287
2016-06-02,239.2756927038835
2016-06-03,238.70692575661258
2016-06-06,239.94285336367477
2016-06-07,240.2639488946566
2016-06-08,241.02073016502877
2016-06-09,240.7228496114865
2016-06-10,238.43495959649127
2016-06-13,236.60232608675113
2016-06-14,236.2222483165767
2016-06-15,235.83015814528525
2016-06-16,236.5653440878066
2016-06-17,235.7545744978074
2016-06-20,237.21536345611622
2016-06-21,237.81355403758394
2016-06-22,237.37017496264681
2016-06-23,240.51027060295502
2016-06-24,232.0027911961247
2016-06-27,227.58587179663675
2016-06-28,231.6008481565013
2016-06-29,235.62608229709502
2016-06-30,238.80181022835706
2016-07-01,239.5674995714677
2016-07-04,239.5674995714677
2016-07-05,237.73824033170422
2016-07-06,239.1793235533492
2016-07-07,238.92530850950396
2016-07-08,242.63214653509712
2016-07-11,243.48219262762498
2016-07-12,245.23546330751338
2016-07-13,245.29188110152367
2016-07-14,246.61877902715744
2016-07-15,246.31981870722268
2016-07-18,246.9628195939808
2016-07-19,246.57342883867074
2016-07-20,247.73134332387184
2016-07-21,246.79842516071645
2016-07-22,247.78236228591942
2016-07-25,247.13666198317995
2016-07-26,247.25692096514916
2016-07-27,247.00169118411233
2016-07-28,247.44763470423172
2016-07-29,247.8837253560192
2016-08-01,247.30078647484618
2016-08-02,245.87279542071067
2016-08-03,246.6174293191668
2016-08-04,246.84863429796962
2016-08-05,248.86860727681562
2016-08-08,248.7044827851494
2016-08-09,248.8521408393294
2016-08-10,248.17026836243974
2016-08-11,249.50904371839152
2016-08-12,249.21035334005484
2016-08-15,249.9695640848102
2016-08-16,248.71797986505615
2016-08-17,249.0813212561462
2016-08-18,249.6241738099962
2016-08-19,249.3410050735523
2016-08-22,249.2202062083868
2016-08-23,249.7679177110032
2016-08-24,248.354368532368
2016-08-25,248.07052494192882
2016-08-26,247.75253373932546
2016-08-29,249.0991374016231
2016-08-30,248.54386753425894
2016-08-31,247.99561614844623
2016-09-01,247.8700933053134
2016-09-02,249.00087865990193
2016-09-05,249.00087865990193
2016-09-06,249.67181850206708
2016-09-07,249.66520493291276
2016-09-08,249.2288443395271
2016-09-09,243.28284075740214
2016-09-12,246.74011777551925
2016-09-13,243.20550248953637
2016-09-14,242.8259646025582
2016-09-15,245.41187014189475
2016-09-16,244.3694906606955
2016-09-19,244.43238705306106
2016-09-20,244.60460979267134
2016-09-21,247.15137380027826
2016-09-22,248.75266736041652
2016-09-23,247.45316850699348
2016-09-26,245.18484925786305
2016-09-27,246.78168878163208
2016-09-28,248.16905362524815
2016-09-29,245.86834138434148
2016-09-30,247.85673119620571
2016-10-03,246.92610753663442
2016-10-04,245.67452331688037
2016-10-05,246.8765732533766
2016-10-06,247.01221890643956
2016-10-07,246.32062853201705
2016-10-10,247.41173247167976
2016-10-11,244.27028712338083
2016-10-12,244.65981284948998
2016-10-13,243.73269843069448
2016-10-14,244.00344985362415
2016-10-17,243.05608981496852
2016-10-18,244.6560336671161
2016-10-19,245.19672668818103
2016-10-20,244.90060075502663
2016-10-21,244.83473500508163
2016-10-24,245.95580246213734
2016-10-25,245.0223444157856
2016-10-26,244.63389845606903
2016-10-27,243.93677427888477
2016-10-28,243.162851717031
2016-10-31,243.150839315914
2016-11-01,241.4295567154046
2016-11-02,239.971332202278
2016-11-03,238.88468229898461
2016-11-04,238.59166069420877
2016-11-07,243.81098149415374
2016-11-08,244.82758155273103
2016-11-09,247.55156221951378
2016-11-10,248.15461174974791
2016-11-11,247.72688928750264
2016-11-14,247.74834964455437
2016-11-15,249.61459088326237
2016-11-16,249.28067312636907
2016-11-17,250.434133575201
2016-11-18,249.8583481463785
2016-11-21,251.7772279967229
2016-11-22,252.388240804102
2016-11-23,252.4527568460563
2016-11-24,252.4527568460563
2016-11-25,253.12869060778698
2016-11-28,252.2694665009225
2016-11-29,252.64009631516217
2016-11-30,252.20859467054302
2016-12-01,251.11681587688503
2016-12-02,251.18524607201226
2016-12-05,252.6687101245645
2016-12-06,253.53562756697582
2016-12-07,256.7058216954762
2016-12-08,257.3847248147863
2016-12-09,258.9897975572984
2016-12-12,258.7147270687986
2016-12-13,260.4949919085006
2016-12-14,258.3845884942792
2016-12-15,259.43196189504397
2016-12-16,258.91313414342807
2016-12-19,259.5694971392939
2016-12-20,260.5441212793612
2016-12-21,259.877095590369
2016-12-22,259.3270895841685
2016-12-23,259.61511726937874
2016-12-26,259.61511726937874
2016-12-27,260.1689024579532
2016-12-28,257.9885841698148
2016-12-29,257.94309901052907
2016-12-30,256.8645473551797
2017-01-02,256.8645473551797
2017-01-03,258.72255537514457
2017-01-04,260.2644617836931
2017-01-05,260.16080421000913
2017-01-06,261.16660660466107
2017-01-09,260.28443746195506
2017-01-10,260.24192166024875
2017-01-11,260.8321489645715
2017-01-12,260.45166628199985
2017-01-13,260.79152275405215
2017-01-16,260.79152275405215
2017-01-17,259.9877716456044
2017-01-18,260.5268450170805
2017-01-19,259.6611423118608
2017-01-20,260.44437785885026
2017-01-23,259.89504670664496
2017-01-24,261.5541077687842
2017-01-25,263.67530884693093
2017-01-26,263.483785283054
2017-01-27,263.15769583250665
2017-01-30,261.6103905919954
2017-01-31,261.3790506423935
2017-02-01,261.4585484430443
2017-02-02,261.5945990085045
2017-02-03,263.42507298545956
2017-02-06,262.8978770443014
2017-02-07,262.91947237215226
2017-02-08,263.24974591747076
2017-02-09,264.84375105445935
2017-02-10,265.8083873553956
2017-02-13,267.2348937307413
2017-02-14,268.32491790401144
2017-02-15,269.7245650903427
2017-02-16,269.53803544603124
2017-02-17,269.82916745962007
2017-02-20,269.82916745962007
2017-02-21,271.58513755548984
2017-02-22,271.28091337439145
2017-02-23,271.3610860290376
2017-02-24,271.7427834488008
2017-02-27,272.2393410185706
2017-02-28,271.6111869197099
2017-03-01,275.29777932544295
2017-03-02,273.6221168550184
2017-03-03,273.6850132473839
2017-03-06,273.00489539088215
2017-03-07,272.0459278635067
2017-03-08,271.5644870232325
2017-03-09,271.77882065215186
2017-03-10,272.63736990502105
2017-03-13,272.89529910203925
2017-03-14,271.884907700219
2017-03-15,274.21328895493457
2017-03-16,273.58189555689626
2017-03-17,273.2969722000645
2017-03-20,272.73157952277023
2017-03-21,269.3336896562428
2017-03-22,269.98195440416464
2017-03-23,269.607410436752
2017-03-24,269.48418209720325
2017-03-27,269.1074785970055
2017-03-28,271.1381142689779
2017-03-29,271.289956417929
2017-03-30,272.14216204324197
2017-03-31,271.60052422658356
2017-04-03,271.05213786997183
2017-04-04,271.1821147494739
2017-04-05,270.4181800267512
2017-04-06,270.944701113914
2017-04-07,270.75439228722865
2017-04-10,270.8379392118515
2017-04-11,270.36000761235306
2017-04-12,269.4770286448527
2017-04-13,267.7959673424654
2017-04-14,267.7959673424654
2017-04-17,269.8604806850037
2017-04-18,269.2060072803249
2017-04-19,268.64749811378306
2017-04-20,270.88828331990373
2017-04-21,270.0117829507586
2017-04-24,272.85237838793574
2017-04-25,274.5862132727584
2017-04-26,274.36621087027817
